date,sku_id,quantity
2022-05-22,P0016,435
2022-05-22,P0017,873
2022-05-22,P0018,619
2022-05-22,P0019,717
2022-05-22,P0020,691
2022-05-23,P0001,565
2022-05-23,P0002,524
2022-05-23,P0003,836
2022-05-23,P0004,648
2022-05-23,P0005,374
2022-05-23,P0006,942
2022-05-23,P0007,915
2022-05-23,P0008,582
2022-05-23,P0009,631
2022-05-23,P0010,631
2022-05-23,P0011,845
2022-05-23,P0012,465
2022-05-23,P0013,328
2022-05-23,P0014,1303
2022-05-23,P0015,242
2022-05-23,P0016,259
2022-05-23,P0017,627
2022-05-23,P0018,609
2022-05-23,P0019,850
2022-05-23,P0020,389
2022-05-24,P0001,644
2022-05-24,P0002,305
2022-05-24,P0003,878
2022-05-24,P0004,760
2022-05-24,P0005,650
2022-05-24,P0006,784
2022-05-24,P0007,1127
2022-05-24,P0008,416
2022-05-24,P0009,400
2022-05-24,P0010,1373
2022-05-24,P0011,711
2022-05-24,P0012,631
2022-05-24,P0013,954
2022-05-24,P0014,256
2022-05-24,P0015,495
2022-05-24,P0016,602
2022-05-24,P0017,579
2022-05-24,P0018,540
2022-05-24,P0019,748
2022-05-24,P0020,633
2022-05-25,P0001,592
2022-05-25,P0002,696
2022-05-25,P0003,484
2022-05-25,P0004,242
2022-05-25,P0005,1027
2022-05-25,P0006,594
2022-05-25,P0007,792
2022-05-25,P0008,885
2022-05-25,P0009,868
2022-05-25,P0010,454
2022-05-25,P0011,657
2022-05-25,P0012,386
2022-05-25,P0013,683
2022-05-25,P0014,905
2022-05-25,P0015,728
2022-05-25,P0016,651
2022-05-25,P0017,710
2022-05-25,P0018,526
2022-05-25,P0019,1022
2022-05-25,P0020,923
2022-05-26,P0001,916
2022-05-26,P0002,537
2022-05-26,P0003,1045
2022-05-26,P0004,504
2022-05-26,P0005,1107
2022-05-26,P0006,854
2022-05-26,P0007,319
2022-05-26,P0008,777
2022-05-26,P0009,823
2022-05-26,P0010,905
2022-05-26,P0011,652
2022-05-26,P0012,895
2022-05-26,P0013,430
2022-05-26,P0014,619
2022-05-26,P0015,548
2022-05-26,P0016,832
2022-05-26,P0017,842
2022-05-26,P0018,870
2022-05-26,P0019,796
2022-05-26,P0020,679
2022-05-27,P0001,304
2022-05-27,P0002,333
2022-05-27,P0003,629
2022-05-27,P0004,523
2022-05-27,P0005,915
2022-05-27,P0006,434
2022-05-27,P0007,760
2022-05-27,P0008,890
2022-05-27,P0009,669
2022-05-27,P0010,846
2022-05-27,P0011,372
2022-05-27,P0012,921
2022-05-27,P0013,1026
2022-05-27,P0014,588
2022-05-27,P0015,417
2022-05-27,P0016,806
2022-05-27,P0017,839
2022-05-27,P0018,497
2022-05-27,P0019,705
2022-05-27,P0020,379
2022-05-28,P0001,725
2022-05-28,P0002,470
2022-05-28,P0003,519
2022-05-28,P0004,366
2022-05-28,P0005,742
2022-05-28,P0006,861
2022-05-28,P0007,520
2022-05-28,P0008,816
2022-05-28,P0009,594
2022-05-28,P0010,736
2022-05-28,P0011,434
2022-05-28,P0012,554
2022-05-28,P0013,588
2022-05-28,P0014,543
2022-05-28,P0015,438
2022-05-28,P0016,639
2022-05-28,P0017,538
2022-05-28,P0018,871
2022-05-28,P0019,816
2022-05-28,P0020,213
2022-05-29,P0001,829
2022-05-29,P0002,883
2022-05-29,P0003,800
2022-05-29,P0004,464
2022-05-29,P0005,578
2022-05-29,P0006,668
2022-05-29,P0007,770
2022-05-29,P0008,706
2022-05-29,P0009,828
2022-05-29,P0010,693
2022-05-29,P0011,790
2022-05-29,P0012,312
2022-05-29,P0013,605
2022-05-29,P0014,662
2022-05-29,P0015,878
2022-05-29,P0016,448
2022-05-29,P0017,557
2022-05-29,P0018,688
2022-05-29,P0019,602
2022-05-29,P0020,348
2022-05-30,P0001,632
2022-05-30,P0002,657
2022-05-30,P0003,507
2022-05-30,P0004,606
2022-05-30,P0005,484
2022-05-30,P0006,299
2022-05-30,P0007,572
2022-05-30,P0008,772
2022-05-30,P0009,707
2022-05-30,P0010,317
2022-05-30,P0011,800
2022-05-30,P0012,684
2022-05-30,P0013,1076
2022-05-30,P0014,835
2022-05-30,P0015,884
2022-05-30,P0016,582
2022-05-30,P0017,622
2022-05-30,P0018,743
2022-05-30,P0019,1006
2022-05-30,P0020,739
2022-05-31,P0001,603
2022-05-31,P0002,256
2022-05-31,P0003,163
2022-05-31,P0004,498
2022-05-31,P0005,771
2022-05-31,P0006,655
2022-05-31,P0007,1155
2022-05-31,P0008,254
2022-05-31,P0009,291
2022-05-31,P0010,465
2022-05-31,P0011,757
2022-05-31,P0012,611
2022-05-31,P0013,828
2022-05-31,P0014,929
2022-05-31,P0015,496
2022-05-31,P0016,821
2022-05-31,P0017,672
2022-05-31,P0018,478
2022-05-31,P0019,348
2022-05-31,P0020,649
2022-06-01,P0001,910
2022-06-01,P0002,1032
2022-06-01,P0003,1189
2022-06-01,P0004,565
2022-06-01,P0005,722
2022-06-01,P0006,639
2022-06-01,P0007,914
2022-06-01,P0008,863
2022-06-01,P0009,789
2022-06-01,P0010,502
2022-06-01,P0011,955
2022-06-01,P0012,330
2022-06-01,P0013,458
2022-06-01,P0014,447
2022-06-01,P0015,511
2022-06-01,P0016,419
2022-06-01,P0017,532
2022-06-01,P0018,329
2022-06-01,P0019,406
2022-06-01,P0020,691
2022-06-02,P0001,1010
2022-06-02,P0002,963
2022-06-02,P0003,614
2022-06-02,P0004,795
2022-06-02,P0005,1169
2022-06-02,P0006,655
2022-06-02,P0007,322
2022-06-02,P0008,660
2022-06-02,P0009,760
2022-06-02,P0010,262
2022-06-02,P0011,661
2022-06-02,P0012,834
2022-06-02,P0013,307
2022-06-02,P0014,615
2022-06-02,P0015,431
2022-06-02,P0016,441
2022-06-02,P0017,1116
2022-06-02,P0018,786
2022-06-02,P0019,419
2022-06-02,P0020,1202
2022-06-03,P0001,354
2022-06-03,P0002,876
2022-06-03,P0003,556
2022-06-03,P0004,1110
2022-06-03,P0005,722
2022-06-03,P0006,553
2022-06-03,P0007,666
2022-06-03,P0008,764
2022-06-03,P0009,300
2022-06-03,P0010,500
2022-06-03,P0011,878
2022-06-03,P0012,1141
2022-06-03,P0013,600
2022-06-03,P0014,638
2022-06-03,P0015,812
2022-06-03,P0016,677
2022-06-03,P0017,197
2022-06-03,P0018,534
2022-06-03,P0019,1249
2022-06-03,P0020,967
2022-06-04,P0001,705
2022-06-04,P0002,870
2022-06-04,P0003,750
2022-06-04,P0004,396
2022-06-04,P0005,662
2022-06-04,P0006,510
2022-06-04,P0007,511
2022-06-04,P0008,368
2022-06-04,P0009,738
2022-06-04,P0010,458
2022-06-04,P0011,1133
2022-06-04,P0012,469
2022-06-04,P0013,806
2022-06-04,P0014,922
2022-06-04,P0015,312
2022-06-04,P0016,700
2022-06-04,P0017,510
2022-06-04,P0018,800
2022-06-04,P0019,372
2022-06-04,P0020,662
2022-06-05,P0001,631
2022-06-05,P0002,634
2022-06-05,P0003,384
2022-06-05,P0004,558
2022-06-05,P0005,425
2022-06-05,P0006,824
2022-06-05,P0007,769
2022-06-05,P0008,436
2022-06-05,P0009,696
2022-06-05,P0010,973
2022-06-05,P0011,728
2022-06-05,P0012,409
2022-06-05,P0013,740
2022-06-05,P0014,1124
2022-06-05,P0015,755
2022-06-05,P0016,668
2022-06-05,P0017,1002
2022-06-05,P0018,423
2022-06-05,P0019,671
2022-06-05,P0020,1201
2022-06-06,P0001,503
2022-06-06,P0002,450
2022-06-06,P0003,526
2022-06-06,P0004,566
2022-06-06,P0005,826
2022-06-06,P0006,470
2022-06-06,P0007,706
2022-06-06,P0008,968
2022-06-06,P0009,752
2022-06-06,P0010,876
2022-06-06,P0011,769
2022-06-06,P0012,434
2022-06-06,P0013,341
2022-06-06,P0014,1069
2022-06-06,P0015,531
2022-06-06,P0016,992
2022-06-06,P0017,527
2022-06-06,P0018,592
2022-06-06,P0019,234
2022-06-06,P0020,592
2022-06-07,P0001,734
2022-06-07,P0002,1167
2022-06-07,P0003,364
2022-06-07,P0004,948
2022-06-07,P0005,1064
2022-06-07,P0006,684
2022-06-07,P0007,584
2022-06-07,P0008,1206
2022-06-07,P0009,414
2022-06-07,P0010,690
2022-06-07,P0011,598
2022-06-07,P0012,1042
2022-06-07,P0013,476
2022-06-07,P0014,571
2022-06-07,P0015,366
2022-06-07,P0016,552
2022-06-07,P0017,365
2022-06-07,P0018,256
2022-06-07,P0019,639
2022-06-07,P0020,825
2022-06-08,P0001,1134
2022-06-08,P0002,864
2022-06-08,P0003,523
2022-06-08,P0004,448
2022-06-08,P0005,1062
2022-06-08,P0006,734
2022-06-08,P0007,216
2022-06-08,P0008,1042
2022-06-08,P0009,154
2022-06-08,P0010,662
2022-06-08,P0011,197
2022-06-08,P0012,619
2022-06-08,P0013,542
2022-06-08,P0014,231
2022-06-08,P0015,1076
2022-06-08,P0016,879
2022-06-08,P0017,576
2022-06-08,P0018,493
2022-06-08,P0019,820
2022-06-08,P0020,870
2022-06-09,P0001,647
2022-06-09,P0002,325
2022-06-09,P0003,631
2022-06-09,P0004,690
2022-06-09,P0005,767
2022-06-09,P0006,586
2022-06-09,P0007,522
2022-06-09,P0008,443
2022-06-09,P0009,349
2022-06-09,P0010,797
2022-06-09,P0011,655
2022-06-09,P0012,788
2022-06-09,P0013,539
2022-06-09,P0014,253
2022-06-09,P0015,679
2022-06-09,P0016,710
2022-06-09,P0017,735
2022-06-09,P0018,728
2022-06-09,P0019,585
2022-06-09,P0020,572
2022-06-10,P0001,737
2022-06-10,P0002,990
2022-06-10,P0003,604
2022-06-10,P0004,631
2022-06-10,P0005,981
2022-06-10,P0006,1154
2022-06-10,P0007,517
2022-06-10,P0008,464
2022-06-10,P0009,514
2022-06-10,P0010,767
2022-06-10,P0011,1068
2022-06-10,P0012,489
2022-06-10,P0013,730
2022-06-10,P0014,663
2022-06-10,P0015,406
2022-06-10,P0016,767
2022-06-10,P0017,869
2022-06-10,P0018,734
2022-06-10,P0019,482
2022-06-10,P0020,714
2022-06-11,P0001,929
2022-06-11,P0002,441
2022-06-11,P0003,262
2022-06-11,P0004,782
2022-06-11,P0005,852
2022-06-11,P0006,727
2022-06-11,P0007,532
2022-06-11,P0008,870
2022-06-11,P0009,535
2022-06-11,P0010,568
2022-06-11,P0011,781
2022-06-11,P0012,828
2022-06-11,P0013,380
2022-06-11,P0014,838
2022-06-11,P0015,525
2022-06-11,P0016,363
2022-06-11,P0017,978
2022-06-11,P0018,477
2022-06-11,P0019,813
2022-06-11,P0020,806
2022-06-12,P0001,987
2022-06-12,P0002,527
2022-06-12,P0003,519
2022-06-12,P0004,631
2022-06-12,P0005,616
2022-06-12,P0006,736
2022-06-12,P0007,456
2022-06-12,P0008,487
2022-06-12,P0009,464
2022-06-12,P0010,255
2022-06-12,P0011,522
2022-06-12,P0012,813
2022-06-12,P0013,415
2022-06-12,P0014,480
2022-06-12,P0015,621
2022-06-12,P0016,816
2022-06-12,P0017,787
2022-06-12,P0018,226
2022-06-12,P0019,434
2022-06-12,P0020,773
2022-06-13,P0001,964
2022-06-13,P0002,739
2022-06-13,P0003,491
2022-06-13,P0004,314
2022-06-13,P0005,357
2022-06-13,P0006,224
2022-06-13,P0007,673
2022-06-13,P0008,836
2022-06-13,P0009,839
2022-06-13,P0010,849
2022-06-13,P0011,772
2022-06-13,P0012,353
2022-06-13,P0013,829
2022-06-13,P0014,792
2022-06-13,P0015,528
2022-06-13,P0016,646
2022-06-13,P0017,479
2022-06-13,P0018,1004
2022-06-13,P0019,664
2022-06-13,P0020,872
2022-06-14,P0001,501
2022-06-14,P0002,740
2022-06-14,P0003,968
2022-06-14,P0004,509
2022-06-14,P0005,672
2022-06-14,P0006,874
2022-06-14,P0007,935
2022-06-14,P0008,365
2022-06-14,P0009,1021
2022-06-14,P0010,524
2022-06-14,P0011,701
2022-06-14,P0012,558
2022-06-14,P0013,467
2022-06-14,P0014,1121
2022-06-14,P0015,553
2022-06-14,P0016,569
2022-06-14,P0017,848
2022-06-14,P0018,816
2022-06-14,P0019,826
2022-06-14,P0020,481
2022-06-15,P0001,535
2022-06-15,P0002,636
2022-06-15,P0003,1050
2022-06-15,P0004,632
2022-06-15,P0005,725
2022-06-15,P0006,946
2022-06-15,P0007,931
2022-06-15,P0008,920
2022-06-15,P0009,324
2022-06-15,P0010,1144
2022-06-15,P0011,484
2022-06-15,P0012,843
2022-06-15,P0013,235
2022-06-15,P0014,916
2022-06-15,P0015,777
2022-06-15,P0016,924
2022-06-15,P0017,839
2022-06-15,P0018,931
2022-06-15,P0019,727
2022-06-15,P0020,670
2022-06-16,P0001,867
2022-06-16,P0002,907
2022-06-16,P0003,537
2022-06-16,P0004,935
2022-06-16,P0005,641
2022-06-16,P0006,655
2022-06-16,P0007,613
2022-06-16,P0008,923
2022-06-16,P0009,900
2022-06-16,P0010,874
2022-06-16,P0011,381
2022-06-16,P0012,602
2022-06-16,P0013,790
2022-06-16,P0014,704
2022-06-16,P0015,931
2022-06-16,P0016,685
2022-06-16,P0017,322
2022-06-16,P0018,1082
2022-06-16,P0019,702
2022-06-16,P0020,768
2022-06-17,P0001,616
2022-06-17,P0002,960
2022-06-17,P0003,487
2022-06-17,P0004,964
2022-06-17,P0005,763
2022-06-17,P0006,1070
2022-06-17,P0007,884
2022-06-17,P0008,629
2022-06-17,P0009,541
2022-06-17,P0010,389
2022-06-17,P0011,824
2022-06-17,P0012,919
2022-06-17,P0013,660
2022-06-17,P0014,531
2022-06-17,P0015,886
2022-06-17,P0016,609
2022-06-17,P0017,227
2022-06-17,P0018,558
2022-06-17,P0019,1000
2022-06-17,P0020,1252
2022-06-18,P0001,637
2022-06-18,P0002,779
2022-06-18,P0003,1018
2022-06-18,P0004,719
2022-06-18,P0005,773
2022-06-18,P0006,348
2022-06-18,P0007,929
2022-06-18,P0008,835
2022-06-18,P0009,338
2022-06-18,P0010,827
2022-06-18,P0011,455
2022-06-18,P0012,411
2022-06-18,P0013,473
2022-06-18,P0014,950
2022-06-18,P0015,588
2022-06-18,P0016,1102
2022-06-18,P0017,554
2022-06-18,P0018,842
2022-06-18,P0019,416
2022-06-18,P0020,791
2022-06-19,P0001,432
2022-06-19,P0002,411
2022-06-19,P0003,666
2022-06-19,P0004,717
2022-06-19,P0005,836
2022-06-19,P0006,211
2022-06-19,P0007,706
2022-06-19,P0008,620
2022-06-19,P0009,909
2022-06-19,P0010,655
2022-06-19,P0011,1039
2022-06-19,P0012,1129
2022-06-19,P0013,1104
2022-06-19,P0014,613
2022-06-19,P0015,539
2022-06-19,P0016,784
2022-06-19,P0017,658
2022-06-19,P0018,570
2022-06-19,P0019,460
2022-06-19,P0020,437
2022-06-20,P0001,633
2022-06-20,P0002,423
2022-06-20,P0003,549
2022-06-20,P0004,394
2022-06-20,P0005,777
2022-06-20,P0006,608
2022-06-20,P0007,794
2022-06-20,P0008,568
2022-06-20,P0009,266
2022-06-20,P0010,1036
2022-06-20,P0011,688
2022-06-20,P0012,681
2022-06-20,P0013,232
2022-06-20,P0014,835
2022-06-20,P0015,712
2022-06-20,P0016,1243
2022-06-20,P0017,674
2022-06-20,P0018,372
2022-06-20,P0019,733
2022-06-20,P0020,872
2022-06-21,P0001,989
2022-06-21,P0002,1208
2022-06-21,P0003,884
2022-06-21,P0004,654
2022-06-21,P0005,1077
2022-06-21,P0006,721
2022-06-21,P0007,476
2022-06-21,P0008,486
2022-06-21,P0009,1289
2022-06-21,P0010,946
2022-06-21,P0011,823
2022-06-21,P0012,1206
2022-06-21,P0013,620
2022-06-21,P0014,452
2022-06-21,P0015,808
2022-06-21,P0016,1331
2022-06-21,P0017,1061
2022-06-21,P0018,739
2022-06-21,P0019,833
2022-06-21,P0020,636
2022-06-22,P0001,908
2022-06-22,P0002,403
2022-06-22,P0003,657
2022-06-22,P0004,668
2022-06-22,P0005,515
2022-06-22,P0006,948
2022-06-22,P0007,1054
2022-06-22,P0008,423
2022-06-22,P0009,764
2022-06-22,P0010,847
2022-06-22,P0011,593
2022-06-22,P0012,345
2022-06-22,P0013,824
2022-06-22,P0014,476
2022-06-22,P0015,1131
2022-06-22,P0016,1149
2022-06-22,P0017,1186
2022-06-22,P0018,239
2022-06-22,P0019,627
2022-06-22,P0020,1090
2022-06-23,P0001,885
2022-06-23,P0002,789
2022-06-23,P0003,856
2022-06-23,P0004,380
2022-06-23,P0005,1011
2022-06-23,P0006,960
2022-06-23,P0007,455
2022-06-23,P0008,823
2022-06-23,P0009,872
2022-06-23,P0010,666
2022-06-23,P0011,821
2022-06-23,P0012,1009
2022-06-23,P0013,751
2022-06-23,P0014,661
2022-06-23,P0015,1009
2022-06-23,P0016,357
2022-06-23,P0017,624
2022-06-23,P0018,429
2022-06-23,P0019,572
2022-06-23,P0020,546
2022-06-24,P0001,573
2022-06-24,P0002,798
2022-06-24,P0003,672
2022-06-24,P0004,536
2022-06-24,P0005,940
2022-06-24,P0006,436
2022-06-24,P0007,916
2022-06-24,P0008,1064
2022-06-24,P0009,645
2022-06-24,P0010,453
2022-06-24,P0011,628
2022-06-24,P0012,839
2022-06-24,P0013,816
2022-06-24,P0014,647
2022-06-24,P0015,495
2022-06-24,P0016,497
2022-06-24,P0017,709
2022-06-24,P0018,413
2022-06-24,P0019,712
2022-06-24,P0020,663
2022-06-25,P0001,1145
2022-06-25,P0002,727
2022-06-25,P0003,813
2022-06-25,P0004,631
2022-06-25,P0005,640
2022-06-25,P0006,602
2022-06-25,P0007,735
2022-06-25,P0008,661
2022-06-25,P0009,871
2022-06-25,P0010,666
2022-06-25,P0011,684
2022-06-25,P0012,526
2022-06-25,P0013,331
2022-06-25,P0014,281
2022-06-25,P0015,1027
2022-06-25,P0016,662
2022-06-25,P0017,432
2022-06-25,P0018,442
2022-06-25,P0019,642
2022-06-25,P0020,813
2022-06-26,P0001,835
2022-06-26,P0002,814
2022-06-26,P0003,458
2022-06-26,P0004,944
2022-06-26,P0005,758
2022-06-26,P0006,513
2022-06-26,P0007,1094
2022-06-26,P0008,686
2022-06-26,P0009,934
2022-06-26,P0010,767
2022-06-26,P0011,652
2022-06-26,P0012,735
2022-06-26,P0013,515
2022-06-26,P0014,458
2022-06-26,P0015,970
2022-06-26,P0016,795
2022-06-26,P0017,834
2022-06-26,P0018,1123
2022-06-26,P0019,1090
2022-06-26,P0020,636
2022-06-27,P0001,305
2022-06-27,P0002,486
2022-06-27,P0003,716
2022-06-27,P0004,941
2022-06-27,P0005,1192
2022-06-27,P0006,454
2022-06-27,P0007,600
2022-06-27,P0008,776
2022-06-27,P0009,683
2022-06-27,P0010,869
2022-06-27,P0011,850
2022-06-27,P0012,754
2022-06-27,P0013,364
2022-06-27,P0014,490
2022-06-27,P0015,518
2022-06-27,P0016,641
2022-06-27,P0017,691
2022-06-27,P0018,980
2022-06-27,P0019,433
2022-06-27,P0020,767
2022-06-28,P0001,670
2022-06-28,P0002,403
2022-06-28,P0003,842
2022-06-28,P0004,554
2022-06-28,P0005,569
2022-06-28,P0006,1500
2022-06-28,P0007,1147
2022-06-28,P0008,546
2022-06-28,P0009,236
2022-06-28,P0010,656
2022-06-28,P0011,697
2022-06-28,P0012,368
2022-06-28,P0013,531
2022-06-28,P0014,505
2022-06-28,P0015,789
2022-06-28,P0016,862
2022-06-28,P0017,383
2022-06-28,P0018,429
2022-06-28,P0019,329
2022-06-28,P0020,614
2022-06-29,P0001,384
2022-06-29,P0002,734
2022-06-29,P0003,422
2022-06-29,P0004,609
2022-06-29,P0005,828
2022-06-29,P0006,672
2022-06-29,P0007,431
2022-06-29,P0008,633
2022-06-29,P0009,698
2022-06-29,P0010,583
2022-06-29,P0011,738
2022-06-29,P0012,970
2022-06-29,P0013,1182
2022-06-29,P0014,469
2022-06-29,P0015,1136
2022-06-29,P0016,492
2022-06-29,P0017,1184
2022-06-29,P0018,554
2022-06-29,P0019,634
2022-06-29,P0020,715
2022-06-30,P0001,728
2022-06-30,P0002,713
2022-06-30,P0003,818
2022-06-30,P0004,263
2022-06-30,P0005,638
2022-06-30,P0006,443
2022-06-30,P0007,449
2022-06-30,P0008,1054
2022-06-30,P0009,937
2022-06-30,P0010,798
2022-06-30,P0011,1314
2022-06-30,P0012,855
2022-06-30,P0013,925
2022-06-30,P0014,774
2022-06-30,P0015,1294
2022-06-30,P0016,595
2022-06-30,P0017,548
2022-06-30,P0018,890
2022-06-30,P0019,728
2022-06-30,P0020,590
2022-07-01,P0001,732
2022-07-01,P0002,1056
2022-07-01,P0003,751
2022-07-01,P0004,961
2022-07-01,P0005,413
2022-07-01,P0006,667
2022-07-01,P0007,379
2022-07-01,P0008,474
2022-07-01,P0009,680
2022-07-01,P0010,654
2022-07-01,P0011,614
2022-07-01,P0012,389
2022-07-01,P0013,721
2022-07-01,P0014,505
2022-07-01,P0015,415
2022-07-01,P0016,1252
2022-07-01,P0017,544
2022-07-01,P0018,363
2022-07-01,P0019,477
2022-07-01,P0020,510
2022-07-02,P0001,320
2022-07-02,P0002,863
2022-07-02,P0003,752
2022-07-02,P0004,547
2022-07-02,P0005,679
2022-07-02,P0006,642
2022-07-02,P0007,393
2022-07-02,P0008,440
2022-07-02,P0009,731
2022-07-02,P0010,445
2022-07-02,P0011,718
2022-07-02,P0012,606
2022-07-02,P0013,658
2022-07-02,P0014,677
2022-07-02,P0015,595
2022-07-02,P0016,579
2022-07-02,P0017,461
2022-07-02,P0018,1279
2022-07-02,P0019,951
2022-07-02,P0020,677
2022-07-03,P0001,767
2022-07-03,P0002,798
2022-07-03,P0003,398
2022-07-03,P0004,504
2022-07-03,P0005,486
2022-07-03,P0006,585
2022-07-03,P0007,826
2022-07-03,P0008,995
2022-07-03,P0009,489
2022-07-03,P0010,630
2022-07-03,P0011,594
2022-07-03,P0012,619
2022-07-03,P0013,1122
2022-07-03,P0014,467
2022-07-03,P0015,429
2022-07-03,P0016,801
2022-07-03,P0017,589
2022-07-03,P0018,963
2022-07-03,P0019,805
2022-07-03,P0020,535
2022-07-04,P0001,879
2022-07-04,P0002,459
2022-07-04,P0003,776
2022-07-04,P0004,285
2022-07-04,P0005,751
2022-07-04,P0006,336
2022-07-04,P0007,943
2022-07-04,P0008,693
2022-07-04,P0009,717
2022-07-04,P0010,1040
2022-07-04,P0011,568
2022-07-04,P0012,778
2022-07-04,P0013,762
2022-07-04,P0014,880
2022-07-04,P0015,487
2022-07-04,P0016,417
2022-07-04,P0017,703
2022-07-04,P0018,1353
2022-07-04,P0019,640
2022-07-04,P0020,1193
2022-07-05,P0001,367
2022-07-05,P0002,817
2022-07-05,P0003,496
2022-07-05,P0004,594
2022-07-05,P0005,613
2022-07-05,P0006,671
2022-07-05,P0007,967
2022-07-05,P0008,955
2022-07-05,P0009,923
2022-07-05,P0010,395
2022-07-05,P0011,688
2022-07-05,P0012,1037
2022-07-05,P0013,360
2022-07-05,P0014,644
2022-07-05,P0015,940
2022-07-05,P0016,1042
2022-07-05,P0017,1017
2022-07-05,P0018,747
2022-07-05,P0019,383
2022-07-05,P0020,826
2022-07-06,P0001,319
2022-07-06,P0002,410
2022-07-06,P0003,743
2022-07-06,P0004,959
2022-07-06,P0005,938
2022-07-06,P0006,558
2022-07-06,P0007,1211
2022-07-06,P0008,428
2022-07-06,P0009,926
2022-07-06,P0010,792
2022-07-06,P0011,438
2022-07-06,P0012,546
2022-07-06,P0013,229
2022-07-06,P0014,904
2022-07-06,P0015,584
2022-07-06,P0016,740
2022-07-06,P0017,369
2022-07-06,P0018,446
2022-07-06,P0019,775
2022-07-06,P0020,665
2022-07-07,P0001,584
2022-07-07,P0002,972
2022-07-07,P0003,817
2022-07-07,P0004,421
2022-07-07,P0005,753
2022-07-07,P0006,901
2022-07-07,P0007,1003
2022-07-07,P0008,574
2022-07-07,P0009,572
2022-07-07,P0010,779
2022-07-07,P0011,703
2022-07-07,P0012,361
2022-07-07,P0013,842
2022-07-07,P0014,709
2022-07-07,P0015,622
2022-07-07,P0016,708
2022-07-07,P0017,892
2022-07-07,P0018,858
2022-07-07,P0019,535
2022-07-07,P0020,616
2022-07-08,P0001,528
2022-07-08,P0002,522
2022-07-08,P0003,1006
2022-07-08,P0004,974
2022-07-08,P0005,659
2022-07-08,P0006,518
2022-07-08,P0007,923
2022-07-08,P0008,517
2022-07-08,P0009,173
2022-07-08,P0010,819
2022-07-08,P0011,655
2022-07-08,P0012,1182
2022-07-08,P0013,1042
2022-07-08,P0014,961
2022-07-08,P0015,541
2022-07-08,P0016,397
2022-07-08,P0017,428
2022-07-08,P0018,1195
2022-07-08,P0019,506
2022-07-08,P0020,597
2022-07-09,P0001,698
2022-07-09,P0002,801
2022-07-09,P0003,560
2022-07-09,P0004,924
2022-07-09,P0005,711
2022-07-09,P0006,753
2022-07-09,P0007,289
2022-07-09,P0008,1098
2022-07-09,P0009,627
2022-07-09,P0010,406
2022-07-09,P0011,650
2022-07-09,P0012,814
2022-07-09,P0013,648
2022-07-09,P0014,307
2022-07-09,P0015,1050
2022-07-09,P0016,1189
2022-07-09,P0017,486
2022-07-09,P0018,1116
2022-07-09,P0019,367
2022-07-09,P0020,521
2022-07-10,P0001,237
2022-07-10,P0002,718
2022-07-10,P0003,663
2022-07-10,P0004,528
2022-07-10,P0005,485
2022-07-10,P0006,308
2022-07-10,P0007,372
2022-07-10,P0008,909
2022-07-10,P0009,773
2022-07-10,P0010,415
2022-07-10,P0011,777
2022-07-10,P0012,750
2022-07-10,P0013,686
2022-07-10,P0014,397
2022-07-10,P0015,1118
2022-07-10,P0016,820
2022-07-10,P0017,640
2022-07-10,P0018,644
2022-07-10,P0019,327
2022-07-10,P0020,521
2022-07-11,P0001,604
2022-07-11,P0002,752
2022-07-11,P0003,389
2022-07-11,P0004,858
2022-07-11,P0005,1101
2022-07-11,P0006,711
2022-07-11,P0007,874
2022-07-11,P0008,504
2022-07-11,P0009,755
2022-07-11,P0010,566
2022-07-11,P0011,657
2022-07-11,P0012,1002
2022-07-11,P0013,707
2022-07-11,P0014,582
2022-07-11,P0015,505
2022-07-11,P0016,958
2022-07-11,P0017,500
2022-07-11,P0018,616
2022-07-11,P0019,787
2022-07-11,P0020,475
2022-07-12,P0001,494
2022-07-12,P0002,508
2022-07-12,P0003,550
2022-07-12,P0004,1018
2022-07-12,P0005,997
2022-07-12,P0006,723
2022-07-12,P0007,452
2022-07-12,P0008,493
2022-07-12,P0009,683
2022-07-12,P0010,440
2022-07-12,P0011,499
2022-07-12,P0012,499
2022-07-12,P0013,663
2022-07-12,P0014,423
2022-07-12,P0015,661
2022-07-12,P0016,702
2022-07-12,P0017,526
2022-07-12,P0018,1251
2022-07-12,P0019,675
2022-07-12,P0020,618
2022-07-13,P0001,1141
2022-07-13,P0002,482
2022-07-13,P0003,876
2022-07-13,P0004,862
2022-07-13,P0005,565
2022-07-13,P0006,727
2022-07-13,P0007,371
2022-07-13,P0008,775
2022-07-13,P0009,599
2022-07-13,P0010,449
2022-07-13,P0011,372
2022-07-13,P0012,728
2022-07-13,P0013,917
2022-07-13,P0014,572
2022-07-13,P0015,347
2022-07-13,P0016,452
2022-07-13,P0017,335
2022-07-13,P0018,828
2022-07-13,P0019,513
2022-07-13,P0020,1387
2022-07-14,P0001,829
2022-07-14,P0002,1040
2022-07-14,P0003,1030
2022-07-14,P0004,499
2022-07-14,P0005,340
2022-07-14,P0006,631
2022-07-14,P0007,1392
2022-07-14,P0008,1119
2022-07-14,P0009,682
2022-07-14,P0010,473
2022-07-14,P0011,668
2022-07-14,P0012,634
2022-07-14,P0013,675
2022-07-14,P0014,1080
2022-07-14,P0015,892
2022-07-14,P0016,570
2022-07-14,P0017,698
2022-07-14,P0018,716
2022-07-14,P0019,1063
2022-07-14,P0020,481
2022-07-15,P0001,542
2022-07-15,P0002,734
